2016-10-14_09:00:10.124 [软件] DMI自检完毕，准备启动。
2016-10-14_09:00:10.124 [车载] 车辆紧急制动。
2016-10-14_09:00:10.228 [车载] 车辆常用制动。
2016-10-14_09:00:10.228 [车载] 车辆紧急制动。
2016-10-14_09:00:10.327 [车载] 车辆常用制动。
2016-10-14_09:00:10.327 [车载] 车辆紧急制动。
2016-10-14_09:00:10.426 [车载] 车辆常用制动。
2016-10-14_09:00:10.427 [车载] 车辆紧急制动。
2016-10-14_09:00:10.651 [车载] 车辆常用制动。
2016-10-14_09:00:10.651 [车载] 车辆紧急制动。
2016-10-14_09:00:10.727 [车载] 车辆常用制动。
2016-10-14_09:00:10.727 [车载] 车辆紧急制动。
2016-10-14_09:00:10.824 [车载] 车辆常用制动。
2016-10-14_09:00:10.824 [车载] 车辆紧急制动。
2016-10-14_09:00:10.924 [车载] 车辆常用制动。
2016-10-14_09:00:10.924 [车载] 车辆紧急制动。
2016-10-14_09:00:11.027 [车载] 车辆常用制动。
2016-10-14_09:00:11.027 [车载] 车辆紧急制动。
2016-10-14_09:00:11.126 [车载] 车辆常用制动。
2016-10-14_09:00:11.126 [车载] 车辆紧急制动。
2016-10-14_09:00:11.224 [车载] 车辆常用制动。
2016-10-14_09:00:11.224 [车载] 车辆紧急制动。
2016-10-14_09:00:11.327 [车载] 车辆常用制动。
2016-10-14_09:00:11.328 [车载] 车辆紧急制动。
2016-10-14_09:00:11.424 [车载] 车辆常用制动。
2016-10-14_09:00:11.424 [车载] 车辆紧急制动。
2016-10-14_09:00:11.527 [车载] 车辆常用制动。
2016-10-14_09:00:11.527 [车载] 车辆紧急制动。
2016-10-14_09:00:11.731 [车载] 车辆常用制动。
2016-10-14_09:00:11.731 [车载] 车辆紧急制动。
2016-10-14_09:00:11.830 [车载] 车辆常用制动。
2016-10-14_09:00:11.831 [车载] 车辆紧急制动。
2016-10-14_09:00:12.031 [车载] 车辆常用制动。
2016-10-14_09:00:12.031 [车载] 车辆紧急制动。
2016-10-14_09:00:12.124 [车载] 车辆常用制动。
2016-10-14_09:00:12.124 [车载] 车辆紧急制动。
2016-10-14_09:00:12.227 [车载] 车辆常用制动。
2016-10-14_09:00:12.227 [车载] 车辆紧急制动。
2016-10-14_09:00:12.331 [车载] 车辆常用制动。
2016-10-14_09:00:12.331 [车载] 车辆紧急制动。
2016-10-14_09:00:12.527 [车载] 车辆常用制动。
2016-10-14_09:00:12.527 [车载] 车辆紧急制动。
2016-10-14_09:00:12.624 [车载] 车辆常用制动。
2016-10-14_09:00:12.624 [车载] 车辆紧急制动。
2016-10-14_09:00:12.730 [车载] 车辆常用制动。
2016-10-14_09:00:12.730 [车载] 车辆紧急制动。
2016-10-14_09:00:12.929 [车载] 车辆常用制动。
2016-10-14_09:00:12.929 [车载] 车辆紧急制动。
2016-10-14_09:00:13.125 [车载] 车辆常用制动。
2016-10-14_09:00:13.125 [车载] 车辆紧急制动。
2016-10-14_09:00:13.226 [车载] 车辆常用制动。
2016-10-14_09:00:13.226 [车载] 车辆紧急制动。
2016-10-14_09:00:13.331 [车载] 车辆常用制动。
2016-10-14_09:00:13.331 [车载] 车辆紧急制动。
2016-10-14_09:00:13.429 [车载] 车辆常用制动。
2016-10-14_09:00:13.430 [车载] 车辆紧急制动。
2016-10-14_09:00:13.528 [车载] 车辆常用制动。
2016-10-14_09:00:13.528 [车载] 车辆紧急制动。
2016-10-14_09:00:13.626 [车载] 车辆常用制动。
2016-10-14_09:00:13.626 [车载] 车辆紧急制动。
2016-10-14_09:00:13.728 [车载] 车辆常用制动。
2016-10-14_09:00:13.728 [车载] 车辆紧急制动。
2016-10-14_09:00:13.828 [车载] 车辆常用制动。
2016-10-14_09:00:13.828 [车载] 车辆紧急制动。
2016-10-14_09:00:14.028 [车载] 车辆常用制动。
2016-10-14_09:00:14.028 [车载] 车辆紧急制动。
2016-10-14_09:00:14.130 [车载] 车辆常用制动。
2016-10-14_09:00:14.130 [车载] 车辆紧急制动。
2016-10-14_09:00:14.329 [车载] 车辆常用制动。
2016-10-14_09:00:14.333 [车载] 车辆紧急制动。
