2016-10-13_18:04:06.052 [软件] DMI自检完毕，准备启动。
2016-10-13_18:04:06.053 [车载] 当前超速。
2016-10-13_18:04:06.149 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.149 [车载] 当前超速。
2016-10-13_18:04:06.245 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.245 [车载] 当前超速。
2016-10-13_18:04:06.347 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.347 [车载] 当前超速。
2016-10-13_18:04:06.535 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.535 [车载] 当前超速。
2016-10-13_18:04:06.734 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.734 [车载] 当前超速。
2016-10-13_18:04:06.835 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.835 [车载] 当前超速。
2016-10-13_18:04:06.936 [车载] 前方限速11公里每小时。
2016-10-13_18:04:06.936 [车载] 当前超速。
2016-10-13_18:04:07.134 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.134 [车载] 当前超速。
2016-10-13_18:04:07.234 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.234 [车载] 当前超速。
2016-10-13_18:04:07.331 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.331 [车载] 当前超速。
2016-10-13_18:04:07.431 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.432 [车载] 当前超速。
2016-10-13_18:04:07.531 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.531 [车载] 当前超速。
2016-10-13_18:04:07.733 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.733 [车载] 当前超速。
2016-10-13_18:04:07.833 [车载] 前方限速11公里每小时。
2016-10-13_18:04:07.833 [车载] 当前超速。
2016-10-13_18:04:08.033 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.033 [车载] 当前超速。
2016-10-13_18:04:08.133 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.133 [车载] 当前超速。
2016-10-13_18:04:08.231 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.231 [车载] 当前超速。
2016-10-13_18:04:08.336 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.336 [车载] 当前超速。
2016-10-13_18:04:08.434 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.434 [车载] 当前超速。
2016-10-13_18:04:08.534 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.534 [车载] 当前超速。
2016-10-13_18:04:08.638 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.638 [车载] 当前超速。
2016-10-13_18:04:08.841 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.841 [车载] 当前超速。
2016-10-13_18:04:08.934 [车载] 前方限速11公里每小时。
2016-10-13_18:04:08.934 [车载] 当前超速。
2016-10-13_18:04:09.032 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.032 [车载] 当前超速。
2016-10-13_18:04:09.131 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.131 [车载] 当前超速。
2016-10-13_18:04:09.232 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.232 [车载] 当前超速。
2016-10-13_18:04:09.332 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.332 [车载] 当前超速。
2016-10-13_18:04:09.432 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.432 [车载] 当前超速。
2016-10-13_18:04:09.550 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.550 [车载] 当前超速。
2016-10-13_18:04:09.735 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.735 [车载] 当前超速。
2016-10-13_18:04:09.838 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.838 [车载] 当前超速。
2016-10-13_18:04:09.935 [车载] 前方限速11公里每小时。
2016-10-13_18:04:09.935 [车载] 当前超速。
2016-10-13_18:04:10.031 [车载] 前方限速11公里每小时。
2016-10-13_18:04:10.031 [车载] 当前超速。
2016-10-13_18:04:10.134 [车载] 前方限速11公里每小时。
2016-10-13_18:04:10.134 [车载] 当前超速。
2016-10-13_18:04:10.231 [车载] 前方限速11公里每小时。
2016-10-13_18:04:10.231 [车载] 当前超速。
2016-10-13_18:04:10.333 [车载] 前方限速11公里每小时。
2016-10-13_18:04:10.333 [车载] 当前超速。
2016-10-13_18:04:10.431 [车载] 前方限速11公里每小时。
2016-10-13_18:04:10.431 [车载] 当前超速。
